material_id	avg_cost	ctr	cvr	ecpm	deep_convert_rate	pay_rate	first_day_roi	valid_play_rate	finish_play_rate	label_ids	v_resolution_id	duration	r_frame_rate	display_type	path
128887	7.450921052	0.0093	0.0153	0.0001	0.0000	0.0303	0.231338407	0.0220	0.0316	195,199,201,241,205,231,232,233,221,220,209,317,319,296,289,268,670,330,337,338,305,242,244,665	4	29	30	vertical	video/20210508/3ea4f5eec30a3cfdbbb69f1ace65b323.mp4
128888	259.472343302	0.0124	0.0369	0.0005	0.0004	0.1092	0.188017864	0.0690	0.0817	195,199,201,241,205,231,232,233,221,220,209,317,319,261,296,289,268,670,330,337,338	2	29	30	horizontal	video/20210508/b27d41284a60722513c4293f0301c9b2.mp4
128889	295.936290766	0.0043	0.0790	0.0003	0.0092	0.1250	0.158213844	0.0307	0.0009	195,199,201,241,205,231,232,233,221,220,209,317,319,261,296,289,268,670,330,337,338	4	29	30	vertical	video/20210508/116d8f005048b7a102676252abc8761e.mp4
128922	35.193760000	0.0206	0.0072	0.0001	0.0000	0.1055	0.055919004	0.0259	0.0261	195,674,201,665,244,205,207,209,221,667,220,317,306,300,265,270,337,330	4	37	30	vertical	video/20210508/fadbb89e78c37521de32a26c5cf1c3e8.mp4
128940	15.330000000	0.0078	0.0000	0.0000			0.000000000			352,356,358,360,362,364,366,368,370,468,372,420,452,424,475	2	27	25	horizontal	video/20210508/563ea3808c13a2d00521a0f25910ec0d.mp4
128950	78.143720930	0.0078	0.0759	0.0006	0.0000	0.0677	0.160110470	0.0796	0.0354	195,674,201,665,244,205,207,209,221,667,220,317,306,300,265,270,337,330	4	37	30	vertical	video/20210508/060beee783f2c9a929478d6d52580f84.mp4
128959	8.550784313	0.0090	0.0893	0.0008	0.0089	0.0047	0.000000000			195,674,201,665,244,205,207,209,221,667,220,317,306,300,265,270,337,330	2	37	30	horizontal	video/20210508/d0d14df59873409cf3ce274d252852c5.mp4
128992	53.363846153	0.0123	0.0430	0.0005	0.0000	0.0354	0.088651204	0.0489	0.0253	195,674,201,665,244,205,207,209,221,667,220,317,306,300,265,270,337,330	2	37	30	horizontal	video/20210508/09c36825e63c02c601fc69edc41f6c38.mp4
129000	289.276928082	0.0110	0.0542	0.0006	0.0011	0.0757	0.281405469	0.0683	0.0361	195,674,201,665,244,205,207,209,221,667,220,317,306,300,265,270,337,330	4	37	30	vertical	video/20210508/85957789270953e9e99021486bf9b8d2.mp4
129096	14.861845238	0.0090	0.0043	0.0000		0.0375	0.000000000			697,356,358,360,362,364,368,370,372,468,420,455,424,475,366	2	35	25	horizontal	video/20210510/6aa3b01aa46cfe305d37ad069d708e2b.mp4
129144	219.279078498	0.0186	0.0347	0.0006	0.0000	0.0554	0.135099863	0.0819	0.0534	195,674,257,201,665,244,205,207,209,221,667,220,259,306,300,265,270,337,330	4	37	30	vertical	video/20210510/7354fffe892bf909022720d2455d9e64.mp4
129158	101.959166666	0.0057	0.0916	0.0005	0.0000	0.0632	0.125050061	0.0602	0.0196	195,674,257,201,665,244,205,207,209,221,667,220,259,306,300,265,270,337,330	4	37	30	vertical	video/20210510/51a2734540e9e2ce6fd903448e792f61.mp4
129170	11.019333333	0.0165	0.0112	0.0002	0.0000	0.1554	0.019662412	0.0490	0.0211	697,356,358,360,362,364,366,368,370,372,473,420,455,440,475	4	29	30	vertical	video/20210510/980d023c51d6d4059edaa3a3865511bf.mp4
129171	114.665167857	0.0178	0.0419	0.0007	0.0002	0.0944	0.187938503	0.1100	0.0552	195,674,257,201,665,244,205,207,209,221,667,220,259,306,300,265,270,337,330	4	37	30	vertical	video/20210510/25e5aac037f8f866649da30a5b8ba140.mp4
129187	28.997947368	0.0062	0.0749	0.0005	0.0071	0.2116	0.077843784	0.0064	0.0028	698,199,201,244,231,209,221,708,318,306,300,265,270,670,704,205,214,330	4	41	25	vertical	video/20210510/d2a913aa191e0e61b2e54bbb1d0cb578.mp4
129200	9.760000000	0.0038	0.0000	0.0000							2	39	25	horizontal	video/20210510/3bab494fa1e726d538353f374ffd65c5.mp4
129232	176.000000000	0.0131	0.0000	0.0000	0.0000		0.000000000				2	28	30	horizontal	video/20210510/44cf80e9f082706963d22f8e2d3cf193.mp4
129280	175.386250000	0.0088	0.0192	0.0002		0.0000	0.000000000			352,356,358,360,362,364,387,382,370,372,472,420,456,438,477	2	32	25	horizontal	video/20210510/f1e9378c64ff4a686c6bacb4e5bcbdaa.mp4
129362	42.304615384	0.0163	0.0208	0.0003	0.0000	0.0227	0.021819769	0.1140	0.0378	195,199,241,205,231,209,221,214,317,306,300,265,670,330,328,201	4	56	30	vertical	video/20210510/bb980d8f20c264def418eae8f0461b92.mp4
129488	15.229000000	0.0056	0.0000	0.0000							2	28	25	horizontal	video/20210511/4016f4f929977a1f97ebddc80edaffa2.mp4
129527	146.975555555	0.0214	0.0088	0.0002	0.0000	0.0119	0.004535902	0.1127	0.0521	195,674,257,201,665,244,205,207,209,221,225,667,220,319,306,300,265,270,337,330	4	42	30	vertical	video/20210511/42ddfc31014943c5657f6b2c99342247.mp4
129603	155.709444444	0.0058	0.0075	0.0000	0.0014	0.0145	0.002140739			352,356,358,360,362,364,370,372,468,420,488,384,456,438,382	2	30	25	horizontal	video/20210512/6d0432c58ff33415e8c48899618cfa9a.mp4
129606	79.555666666	0.0195	0.0029	0.0001			0.000000000			352,356,358,360,362,364,370,372,420,488,438,368,383,471,452	2	31	25	horizontal	video/20210512/4fab995f9842d7c5fe8d80223f287a5e.mp4
129748	5.794177215	0.0034	0.0000	0.0000	0.0000	0.5196	0.000000000			352,356,358,360,362,364,368,370,372,472,464,456,438,495,366	4	28	25	vertical	video/20210512/9c5d8fbd012092ae64afdd8b84460892.mp4
129771	6.810000000	0.0047	0.0000	0.0000						352,356,358,360,362,364,368,370,372,472,464,456,438,495,366	2	28	25	horizontal	video/20210512/13e7dea838f003118bbf58d395ed195f.mp4
129854	8.984000000	0.0027	0.0000	0.0000	0.0000					352,356,358,360,362,364,370,372,468,420,488,384,456,438,382	4	30	25	vertical	video/20210512/387a9d49704b4f0ad1b8b1168cd38e08.mp4
129856	27.473443708	0.0047	0.0000	0.0000	0.0000	1.5217	0.000000000	0.0425	0.0350	352,356,358,360,362,364,370,372,420,488,438,368,383,471,452	4	31	25	vertical	video/20210512/ef5dfc6edbd978e0a12485d417bb8dfc.mp4
129858	83.492010416	0.0046	0.0047	0.0000	0.0001	0.0482	0.009413326	0.0571	0.0641	352,356,358,360,362,364,370,372,468,420,488,384,456,438,382	4	30	25	vertical	video/20210512/58af4c59ac4ccf4bd56cc3452b2a6e25.mp4
129930	4.223750000	0.0114	0.0000	0.0000	0.0000	0.0320	0.000000000	0.0253	0.0737		2	32	25	horizontal	video/20210512/03dbfa72ee4a076083812aaf6d4c1af4.mp4
130053	37.947500000	0.0076	0.0000	0.0000	0.0000		0.000000000	0.0378	0.0222	199,201,241,205,231,209,221,317,306,300,265,670,330,698,214	2	28	25	horizontal	video/20210513/3a75edd401ea03fa85dc38563ff5606a.mp4
130067	16.442941176	0.0046	0.0000	0.0000	0.0000	0.1316	0.000000000	0.0252	0.0093	199,201,241,205,231,209,317,306,300,265,670,330,698,214,225	2	34	25	horizontal	video/20210513/a21d3cf22d2ccc58c9e6f7e126d03e22.mp4
130077	123.370000000	0.0127	0.0000	0.0000	0.0000		0.000000000	0.0163	0.0394	353,356,405,400,362,364,366,368,370,372,470,420,450,424,476,479	4	21	25	vertical	video/20210513/dd22923a3d840b54ff4b63c8ec08d4ac.mp4
130078	52.615937500	0.0065	0.0204	0.0001	0.0000	0.0380	0.007127118	0.0396	0.0233	199,201,241,205,231,209,221,220,317,306,300,265,670,330,698	4	21	25	vertical	video/20210513/94172529d89b976d8894b4bb60586d66.mp4
130116	102.025000000	0.0180	0.0000	0.0000	0.0000		0.000000000			352,356,358,360,397,364,366,370,372,420,438,475,456,472,368	2	31	25	horizontal	video/20210513/fd2d5858343f92c401c093c24190d09d.mp4
130140	61.228431590	0.0059	0.0008	0.0000	0.0000	0.0470	0.009919272	0.0485	0.0366	352,356,358,360,362,364,385,368,370,372,418,420,457,438,475	4	29	25	vertical	video/20210513/3758223e620e39c112b2826ae2dd10f6.mp4
130142	90.380769230	0.0055	0.0066	0.0000	0.0000		0.000000000	0.0011	0.0280	352,356,358,360,362,364,385,368,370,372,418,420,457,438,475	2	30	25	horizontal	video/20210513/e096f07f65d9dd349d2ee1d0908083a5.mp4
130147	241.380769230	0.0041	0.3934	0.0016		0.2642	0.022307557				4	57	25	vertical	video/20210513/313ffe0383f5534be97c95fb6ae2ec8e.mp4
130152	286.363333333	0.0048	0.1351	0.0007		0.1053	0.005820112				4	57	25	vertical	video/20210513/f104b77d4f7748a9e12698584fc9bb4c.mp4
130154	447.196000000	0.0050	0.0698	0.0004		0.1111	0.033542339				4	58	25	vertical	video/20210513/af2f1089c2d9acbcf067f72e466f1da2.mp4
130159	411.782003913	0.0050	0.0410	0.0002	0.0015	0.1005	0.088630926	0.0420	0.0399	195,244,205,231,233,209,315,300,670,330,289,254,201,242,243,221,215,218,219,305,268,337,336,329,328	4	58	25	vertical	video/20210513/01999ef715005d8d4709107e67dffa7e.mp4
130169	183.324792349	0.0055	0.0580	0.0003	0.0000	0.1005	0.091926786	0.1304	0.0339	201,241,205,231,209,221,220,317,306,300,265,670,698,257,343	4	40	25	vertical	video/20210513/04cab16d3f4c2e7c0fa62ed3da79a9a8.mp4
130249	137.700000000	0.0111	0.0000	0.0000	0.0000					352,356,407,400,362,364,366,368,370,372,468,420,453,425,475	4	36	30	vertical	video/20210513/5694b182066c65f25524be1bfe39fd63.mp4
130250	37.374864864	0.0100	0.0296	0.0003	0.0000	0.0039	0.001446268			352,356,407,400,362,364,366,368,370,372,468,420,453,425,475	4	36	30	vertical	video/20210513/eb6b81bcdf630103c0edd5a50a471f5b.mp4
130304	221.479691616	0.0098	0.0376	0.0004	0.0000	0.0644	0.106550638	0.0654	0.0448	195,199,201,203,205,207,209,225,221,667,259,306,300,265,270,337,330	2	18	30	horizontal	video/20210513/c7e0fec6d5b0cdb76709bee962127cef.mp4
130310	234.351208333	0.0078	0.0250	0.0002	0.0018	0.1635	0.071562820	0.0601	0.0312	195,199,201,203,205,207,209,225,221,667,259,306,300,265,270,337,330	4	18	30	vertical	video/20210513/c04f13f44ca76e0b5a806e60d008f5be.mp4
130426	120.406666666	0.0161	0.0025	0.0000	0.0000	0.0000	0.000000000			352,356,358,360,362,364,384,368,370,372,468,420,456,424,475	2	27	25	horizontal	video/20210514/c4a0bf705108818ad7379cf58151fed3.mp4
130485	666.441772151	0.0073	0.0242	0.0002	0.0000	0.1341	0.085091996	0.0946	0.0525		4	52	25	vertical	video/20210514/e7ff28b6efa490f65f8252eeef6d7376.mp4
130492	247.425423076	0.0066	0.0192	0.0001	0.0009	0.0828	0.016788275	0.0174	0.1879		2	52	25	horizontal	video/20210514/a35728e1af93d58bf84f82751cac1af5.mp4
130500	721.278696581	0.0074	0.0235	0.0002	0.0004	0.1330	0.067865499	0.0629	0.0489		4	52	25	vertical	video/20210514/70c269863460b0dae6d614635ac4bb3d.mp4
130723	65.153948220	0.0071	0.0087	0.0001	0.0003	0.0186	0.005314771	0.0005	0.0723	352,356,358,360,362,364,384,368,370,372,472,420,456,438,475	2	25	25	horizontal	video/20210514/bfd8e1f5c92b3b0405df1414c44e8655.mp4
130727	81.801851154	0.0070	0.0043	0.0000	0.0000	0.0195	0.009858041	0.0894	0.0943	352,356,358,360,362,364,384,370,372,472,420,456,438,382,475	2	29	25	horizontal	video/20210514/09ab467874836842ba71f3b3e1cf4caf.mp4
130737	23.608414634	0.0056	0.0037	0.0000	0.0000	0.0074	0.008471556	0.0587	0.0582	352,356,358,360,362,364,384,370,372,472,420,456,438,382,475	4	29	25	vertical	video/20210514/ba411aa2df7c5182681cae0eeb20fe97.mp4
130742	10.804265873	0.0059	0.0011	0.0000	0.0000	0.0800	0.001101858	0.0584	0.0466	352,356,358,360,362,364,384,368,370,372,472,420,456,438,475	4	25	25	vertical	video/20210514/3a830e64a26e069ea83600458fe1db30.mp4
130774	47.241000000	0.0131	0.0118	0.0002	0.0000	0.0417	0.025401664	0.0509	0.0380	195,674,257,201,244,665,205,207,209,221,220,667,317,306,300,265,268,670,337,330	2	34	30	horizontal	video/20210514/e6b9e1f102023fb1a365325ad74e6207.mp4
130791	0.308692307	0.0075	0.0120	0.0001		0.0039	0.000000000			352,356,358,360,362,364,370,372,420,368,472,384,453,438,488	2	26	25	horizontal	video/20210514/513b5a220723263f355f9e845fb1cac9.mp4
130831	155.046000000	0.0109	0.0922	0.0010	0.0142	0.1111	0.023218916			195,201,205,233,231,209,214,315,305,300,265,268,337,199,665,221	2	52	25	horizontal	video/20210514/b934d322f4a4546b75f8cace4a0c4d8d.mp4
130834	50.394833333	0.0075	0.0556	0.0004	0.0000	0.2500	0.039686608	0.0467	0.0203	195,201,205,233,231,209,214,315,305,300,265,268,337,199,665,221	2	52	25	horizontal	video/20210514/edc1afeea899eea7a1f580af288e83f4.mp4
130859	6.301120689	0.0080	0.0032	0.0000		0.0079	0.000000000			697,356,358,360,362,364,366,368,372,471,420,455,425,475,370	2	30	25	horizontal	video/20210515/baf576a721c69b13a968a7a2d0610ed2.mp4
130860	50.250400000	0.0088	0.0012	0.0000			0.000000000			352,356,358,360,362,364,383,368,370,372,471,420,455,438,475	2	30	25	horizontal	video/20210515/a4ec3877446392bc22c07451bc629650.mp4
130879	56.419388888	0.0097	0.0046	0.0000		0.0136	0.010240766			352,356,358,360,362,364,383,385,382,370,372,468,420,456,438,482	2	28	25	horizontal	video/20210517/1c21fd96b0473c0b6379501691cfbff0.mp4
130888	147.808029336	0.0038	0.0394	0.0002	0.0009	0.0938	0.025992071	0.1047	0.0853	195,199,201,203,205,231,209,211,213,259,307,300,265,268,330,329	4	45	25	vertical	video/20210517/5c1197774fa9f84761c31025ca3cb806.mp4
130891	0.118909090	0.0099	0.0000	0.0000		0.0305	0.000000000			697,356,358,360,362,364,368,370,372,468,420,455,424,475,366	2	36	25	horizontal	video/20210517/043df9d2b90bbd3d6dc7471889c6ff82.mp4
130906	198.658176470	0.0039	0.0302	0.0001	0.0000	0.1121	0.015200018	0.0034	0.0073		4	48	25	vertical	video/20210517/34b9b51804159033dc998512aed7aaf5.mp4
130969	5.798750000	0.0060	0.0213	0.0001	0.0000	0.1268	0.008622548	0.1431	0.0460		4	50	25	vertical	video/20210517/be810731ee7e53fcf9db5e1cf99231fd.mp4
130979	221.580000000	0.0041	0.0000	0.0000	0.0000		0.000000000	0.0359	0.0140		4	50	25	vertical	video/20210517/029e939884c310c94429de075f3695f9.mp4
130980	10.840260869	0.0063	0.0033	0.0000	0.0000	0.2796	0.000000000			412,358,362,364,368,370,470,697,428,457,373,403,420,488,438,387	2	39	24	horizontal	video/20210517/00155b0707a85ae0915ae6831b69c793.mp4
130983	9.437853107	0.0100	0.0016	0.0000	0.0000	0.0821	0.003591739	0.0001	0.0405	412,358,362,364,368,370,470,697,428,457,373,403,420,488,438,387	2	29	24	horizontal	video/20210517/ebada038fbd45cc56a4d1f450021883a.mp4
131011	12.128000000	0.0098	0.0000	0.0000	0.0000		0.000000000	0.0402	0.0304	195,254,201,243,231,205,209,221,213,306,300,289,268,337,315	4	30	30	vertical	video/20210517/a248cd26491fd37793ad24b561fcb74a.mp4
131056	101.721386577	0.0029	0.0470	0.0001	0.0000	0.1324	0.138633712	0.0067	0.0388	195,199,201,242,243,241,244,205,231,233,209,221,214,216,219,220,259,305,300,289,268,670,330,328,337,336	4	59	30	vertical	video/20210517/b29c9129f31048e5d31dac9f7fb618d9.mp4
131063	17.380796019	0.0074	0.0531	0.0004	0.0000	0.2401	0.025189349	0.1682	0.0724	195,199,201,203,205,231,209,211,213,259,307,300,265,268,330,329	4	48	25	vertical	video/20210517/36f09fd6ec03e57432d91e7d43ef4ef7.mp4
131116	50.951666666	0.0084	0.0357	0.0003	0.0000	0.0400	0.039252887	0.1116	0.0239	195,254,201,242,205,231,233,209,211,315,305,300,265,268,214,337	4	52	25	vertical	video/20210518/f00d39a2af02c30025e006fe820c3488.mp4
131289	2.732127659	0.0080	0.0000	0.0000			0.000000000				2	29	25	horizontal	video/20210518/48be829aa0f1d9c0dcd922c4bd6fb2e6.mp4
131371	5.910000000	0.0050	0.0000	0.0000		0.2000	0.000000000			352,356,358,360,362,364,366,380,370,372,468,420,456,438,475	2	22	25	horizontal	video/20210519/206065ff4a24fabab681ad81e4db2ac8.mp4
131394	16.133146067	0.0276	0.0019	0.0001		0.0020	0.000000000			697,356,358,360,362,364,382,370,372,418,420,457,438,475,387,366	2	28	25	horizontal	video/20210519/81f979a20a20961dba4b5eed93e16086.mp4
131405	10.397727272	0.0093	0.0000	0.0000	0.0000	0.0353	0.000000000	0.0344	0.0656	697,356,358,360,362,364,366,382,370,372,418,420,457,438,475	2	39	25	horizontal	video/20210519/e8cf70573f3d4d39dda8f79e145d4b4d.mp4
131406	24.318320312	0.0033	0.0028	0.0000		0.3000	0.000963780			697,356,358,360,362,364,366,382,370,372,418,420,457,438,475	4	39	25	vertical	video/20210519/0f60898c3d2c4b0aac02a80a50f4a836.mp4
131415	2.380238095	0.0088	0.0357	0.0003	0.0000	0.4634	0.060018005	0.0384	0.0483	199,195,201,203,205,207,209,211,213,316,261,300,265,330,671	4	18	25	vertical	video/20210519/c964b577b77df3819fb0c8a97a070bb2.mp4
131426	75.688333333	0.0058	0.0028	0.0000	0.0000		0.000000000			352,356,358,360,362,364,384,382,370,372,468,470,420,457,438,475	2	35	25	horizontal	video/20210519/7aff975dfb5e6e5d68a404ec398f28ec.mp4
131427	61.075000000	0.0077	0.0035	0.0000	0.0004		0.000000000			352,356,358,360,362,364,384,382,370,372,468,470,420,457,438,475	4	35	25	vertical	video/20210519/22e305064cca3332c5b69bbf31b6da57.mp4
131436	5.072820512	0.0135	0.0022	0.0000		0.0000	0.000000000			697,356,358,403,362,364,366,379,370,372,471,460,455,425,475	2	34	25	horizontal	video/20210519/78fa6cb9e8997c79ef162a8bfef0a096.mp4
131460	40.324666666	0.0077	0.0130	0.0001	0.0000	0.2000	0.231454693	0.0282	0.0230	199,205,207,209,300,286,201,307,221,317,196,203,220,214,270,330	4	38	25	vertical	video/20210519/eb2861118a2b9fec8f8191b37b15bf54.mp4
131475	6.751617647	0.0007				0.1571	0.000000000	0.1322			4	58	25	vertical	video/20210519/1276d3f4bcc0b8afb8c4d5cd31b75f58.mp4
131483	3.084535714	0.0000				0.0189	0.000000000	0.1718			4	58	25	vertical	video/20210519/4e8e5f9f93f726b991930e0cd060b9bd.mp4
131569	62.935454545	0.0070	0.0497	0.0003	0.0000	0.1027	0.006190634	0.0106	0.0295		4	58	25	vertical	video/20210519/157b5054ee44fc29a2a0cd96caf026e8.mp4
131570	166.009230769	0.0051	0.2283	0.0012	0.0000	0.0877	0.189980168	0.0033	0.0245		4	59	25	vertical	video/20210519/fab7004b9ebb3b4e417850ee01bddc71.mp4
131571	567.530000000	0.0033	0.3491	0.0012		0.0825	0.012334150				4	59	25	vertical	video/20210519/85b1e75adbf01c3f00ff1ab5f9678505.mp4
131581	56.282181818	0.0025	0.1111	0.0003	0.0000	0.0135	0.005384125	0.0006	0.0200	195,199,246,247,244,665,242,205,231,233,228,221,223,213,318,317,320,301,300,670,330,336,337,306,289,268	4	45	30	vertical	video/20210519/83746e0dee58430a25e6cb7d7e7b2c90.mp4
131584	11.601234567	0.0033	0.0000	0.0000	0.0000	0.2073	0.000000000	0.1360	0.0579	195,199,246,247,244,665,242,205,231,233,228,221,223,213,318,317,320,301,300,294,670,330,336,337,311,268	4	45	30	vertical	video/20210519/e75e58450bad1bae1059216c23bbde51.mp4
131597	20.450000000	0.0065	0.1429	0.0009	0.0000		0.000000000	0.0664	0.0367	195,199,201,203,205,207,209,211,213,315,261,300,283,671,330	4	21	25	vertical	video/20210519/e5be8b09c74ad79aff6faf048d6be3f6.mp4
131598	3.504166666	0.0103	0.0000	0.0000							2	28	25	horizontal	video/20210519/dfee9d8b1d1f45146e77102b958950a9.mp4
131683	19.938629032	0.0070	0.0030	0.0000	0.0000	0.4217	0.343796893			352,356,358,360,362,364,366,380,370,372,468,420,456,438,475	2	22	25	horizontal	video/20210520/a828e38ca1acf2209ad3479a22a95c0f.mp4
131735	23.423068965	0.0043	0.0047	0.0000	0.0000	0.1771	0.074491843	0.1492	0.0732	195,199,201,203,205,231,209,211,213,259,307,300,265,268,330,329	4	48	25	vertical	video/20210520/71ea90abeb548f430e755783200682de.mp4
131761	0.634071038	0.0083	0.0000	0.0000	0.0000	0.0126	0.000000000			352,356,409,410,360,362,364,366,368,370,372,468,420,455,453,475,433	2	23	25	horizontal	video/20210520/827fcdcf1b6a3399f61ab70ce5c7fc0b.mp4
132092	105.485000000	0.0041	0.0000	0.0000							4	58	25	vertical	video/20210521/6ebcdd5b32520a874c3d9be85ff4b7a4.mp4
132101	37.352000000	0.0055	0.0000	0.0000	0.0000		0.000000000	0.1050	0.0442		4	58	25	vertical	video/20210521/98935d52204d5c6fe2d3da8b92eb9e6c.mp4
132151	21.957372549	0.0165	0.0076	0.0001	0.0000	0.0093	0.001071595			356,358,399,362,366,368,370,372,468,459,453,454,428,475,697,364	2	26	30	horizontal	video/20210521/816eecd5d2b4009cf2ee90feb3756b04.mp4
132181	113.552173913	0.0073	0.0061	0.0000		0.0248	0.062028564			697,356,358,362,366,368,370,372,418,455,428,475,391,400,459	2	30	30	horizontal	video/20210521/6a2e2d367c504730b75cad803a657c51.mp4
132190	301.862727272	0.0051	0.0170	0.0001			0.000000000				2	24	25	horizontal	video/20210521/4c4c17aa6f118ff245a554385fdf04f8.mp4
132214	200.435000000	0.0075	0.0000	0.0000	0.0000	0.0000	0.000000000	0.0397	0.0393	195,199,201,203,205,207,209,213,315,300,671,330,211,261,265	4	27	25	vertical	video/20210521/5a12f687b83bdd9c85b77bafd9240ec9.mp4
132232	644.438211290	0.0079	0.0451	0.0004	0.0000	0.1487	0.108422767	0.0922	0.0375	195,199,246,247,244,665,242,205,231,233,228,221,223,213,318,317,320,301,300,670,330,336,337,306,289,268	4	42	30	vertical	video/20210521/87085985b93aabc9a8b7fb2202a2bdd3.mp4
132233	573.383700000	0.0070	0.0354	0.0002	0.0000	0.0864	0.094584714	0.0952	0.0244	195,244,242,205,231,233,221,300,670,330,336,337,294,201,254,243,209,214,216,220,219,215,259,305,268,328,701	4	42	30	vertical	video/20210521/8d6600bd2b20589dd07b43ea19a38d3f.mp4
132241	51.979506097	0.0116	0.0196	0.0002	0.0033	0.1707	0.102526336	0.0819	0.2608	199,205,207,209,300,286,201,307,317,213,322,242,221,196,270	4	27	25	vertical	video/20210521/06b61921e0f8084bfcc76f327a3cd761.mp4
132352	41.664736842	0.0073	0.0277	0.0002	0.0000	0.1049	0.090951581	0.0226	0.0179	195,199,201,665,205,207,209,211,214,220,259,306,300,292,270,337	2	24	30	horizontal	video/20210521/e8abef8e42b56ff70497e772938bc0a3.mp4
132353	13.496666666	0.0104	0.0000	0.0000	0.0000	0.1724	0.074092368	0.1838	0.0746	195,205,233,300,265,268,337,201,209,315,305,254,242,231,211,328,216,217	4	51	25	vertical	video/20210521/729ef1db69055e122447ddea7c1dbf1f.mp4
132357	76.344509202	0.0068	0.0306	0.0002	0.0021	0.0654	0.105038157	0.0351	0.0504	195,205,233,300,265,268,337,201,209,315,305,254,242,231,211,328,216,217	4	53	25	vertical	video/20210521/52417c72182a72b1f26dd05debf3ac1b.mp4
132361	959.796355263	0.0054	0.0983	0.0005	0.0135	0.1611	0.192022642	0.0403	0.0384	195,205,233,231,209,315,305,300,265,268,199,665,221,247,213,342,337	2	50	25	horizontal	video/20210521/7710835702fc60f5d3712da7cfca6874.mp4
132362	129.380599264	0.0116	0.0820	0.0010	0.0000	0.1338	0.223690234	0.0547	0.0440	195,205,233,231,209,315,305,300,265,268,199,665,221,247,213,342,337	4	50	25	vertical	video/20210521/34a5dcbf510d2c518c381b02b3b1ffb7.mp4
132363	35.953611111	0.0000				0.0725	0.074169648	0.1405		195,205,233,231,209,315,305,300,265,268,199,665,221,247,213,342,337	2	50	25	horizontal	video/20210521/1c5bd9c202843616db18cb01a189c67a.mp4
